code_insee, nom_commune, base_nette_commune, taux_commune, produit_commune, base_nette_syndicat, taux_syndicat, produit_syndicat, base_nette_interco, taux_interco, produit_interco, base_nette_tse, taux_tse, produit_tse
88423,"SAINT LEONARD                                      dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","20,2","N.C. ","N.C. ","1,26","N.C. "
88424,"SAINTE MARGUERITE ",1964362,"20,2",396809,"- ","    .     ","- ",1964362,"1,54",30247,1964362,"1,26",24718
88425,"ST MAURICE SUR MORTAGNE ",6644,"12,89",855,"- ","    .     ","- ",6644,"5,83",386,6644,"1,26",81
88426,"ST MAURICE SUR MOSELLE ",306870,"21,11",64775,"- ","    .     ","- ",305720,1,3057,306870,"1,26",3869
88427,"SAINT MENGE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","21,4","N.C. ","N.C. ","1,26","N.C. "
88428,"ST MICHEL SUR MEURTHE ",1049548,"18,07",189672,"- ","    .     ","- ",1049548,"1,64",17200,1049548,"1,26",13246
88429,"SAINT NABORD ","N.C. ","19,71","N.C. ","- ","    .     ","- ","N.C. ","24,86","N.C. ",1514190,"1,26",19040
88429,"SAINT NABORD                                       dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","22,18","N.C. ","N.C. ","1,26","N.C. "
88430,"SAINT OUEN LES PAREY ",245971,"21,67",53299,"- ","    .     ","- ",245971,"4,49",11047,245971,"1,26",3099
88431,"SAINT PAUL ","- ","       .  ","- ","- ","    .     ","- ",5167,"20,93",1083,5167,"1,26",64
88432,"SAINT PIERREMONT ",15793,"18,06",2853,"- ","    .     ","- ",15793,"5,83",921,15793,"1,26",199
88433,"SAINT PRANCHER ","N.C. ","11,45","N.C. ","N.C. ","1,75","N.C. ","N.C. ","3,08","N.C. ","N.C. ","1,26","N.C. "
88434,"SAINT REMIMONT ","N.C. ","24,46","N.C. ","- ","    .     ","- ","N.C. ","4,49","N.C. ","N.C. ","1,26","N.C. "
88435,"SAINT REMY ",7555,"18,03",1362,"- ","    .     ","- ",7555,"2,71",205,7555,"1,26",93
88436,"SAINT STAIL ","N.C. ","17,47","N.C. ","- ","    .     ","- ","N.C. ","2,71","N.C. ","N.C. ","1,26","N.C. "
88437,"SAINT VALLIER ","- ","       .  ","- ","- ","    .     ","- ",3041,"58,17",1769,3041,"1,26",37
88438,"LA SALLE ",14381,"18,29",2626,"- ","    .     ","- ",14381,"1,64",234,14381,"1,26",180
88439,"SANCHEY ","- ","       .  ","- ","- ","    .     ","- ",46094,"23,18",10690,46094,"1,26",579
88440,"SANDAUCOURT ","N.C. ","19,77","N.C. ","- ","    .     ","- ","N.C. ","4,49","N.C. ","N.C. ","1,26","N.C. "
88441,"SANS VALLOIS ","N.C. ","17,92","N.C. ","- ","    .     ","- ","N.C. ","1,87","N.C. ","N.C. ","1,26","N.C. "
88442,"SAPOIS ",106393,"16,5",17549,"- ","    .     ","- ",106393,"3,84",4084,106393,"1,26",1335
88443,"SARTES ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","23,88","N.C. ","N.C. ","1,26","N.C. "
88444,"LE SAULCY ",7975,"16,64",1326,"- ","    .     ","- ",7975,"2,71",219,7975,"1,26",99
88445,"SAULCY SUR MEURTHE                                 hors de la ","- ","       .  ","- ","- ","    .     ","- ",450166,"23,25",104676,450166,"1,26",5660
88445,"SAULCY SUR MEURTHE                                 dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",11642,"20,2",2350,11642,"1,26",147
88446,"SAULXURES LES BULGNEV. ",719689,"21,56",155165,"- ","    .     ","- ",719689,"4,49",32313,719689,"1,26",9068
88447,"SAULXURES SUR MOSELOTTE ",955645,"20,44",195362,"- ","    .     ","- ",955645,"2,13",20329,955645,"1,26",12062
88448,"SAUVILLE ",28266,"15,16",4285,"- ","    .     ","- ",28266,"4,49",1271,28266,"1,26",356
88449,"SAVIGNY ",7540,"20,56",1551,"- ","    .     ","- ",7540,"4,19",316,7540,"1,26",95
88450,"SENAIDE ",3440,"11,95",411,"- ","    .     ","- ",3440,"9,81",337,3440,"1,26",42
88451,"SENONES ","N.C. ","24,27","N.C. ","- ","    .     ","- ","N.C. ","23,8","N.C. ",249348,"1,26",3135
88451,"SENONES                                            dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","21,09","N.C. ","N.C. ","1,26","N.C. "
88452,"SENONGES ",780,"18,46",144,"- ","    .     ","- ",780,"1,87",15,780,"1,26",9
88453,"SERAUMONT ","- ","       .  ","- ","- ","    .     ","- ",236561,"20,9",49442,236561,"1,26",2981
88454,"SERCOEUR ",7751,"16,76",1302,"- ","    .     ","- ",7751,"3,61",279,7751,"1,26",97
88455,"SERECOURT ",1482,"11,61",173,"- ","    .     ","- ",1482,"9,81",145,1482,"1,26",20
88456,"SEROCOURT ","N.C. ","13,11","N.C. ","- ","    .     ","- ","N.C. ","9,81","N.C. ","N.C. ","1,26","N.C. "
88457,"SIONNE ","- ","       .  ","- ","- ","    .     ","- ",8708,23,2003,8708,"1,26",109
88458,"SOCOURT ","N.C. ","14,85","N.C. ","- ","    .     ","- ","N.C. ","4,19","N.C. ","N.C. ","1,26","N.C. "
88459,"SONCOURT ","- ","       .  ","- ","- ","    .     ","- ",2664,"22,61",604,2664,"1,26",32
88460,"SOULOSSE SS ST ELOPHE ","- ","       .  ","- ","- ","    .     ","- ",29958,"20,88",6248,29958,"1,26",381
88461,"SURIAUVILLE ",26724,"19,42",5189,"- ","    .     ","- ",26724,"2,6",695,26724,"1,26",337
88462,"LE SYNDICAT ","N.C. ","16,8","N.C. ","N.C. ","0,252","N.C. ","N.C. ","29,34","N.C. ",843626,"1,26",10640
88462,"LE SYNDICAT                                        dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","25,5","N.C. ","N.C. ","1,26","N.C. "
88463,"TAINTRUX ","- ","       .  ","- ","- ","    .     ","- ",117826,"24,15",28458,117826,"1,26",1478
88464,"TENDON ",25740,"23,89",6148,"- ","    .     ","- ",25740,"1,55",396,25740,"1,26",328
88465,"THAON LES VOSGES ","- ","       .  ","- ","- ","    .     ","- ",4963636,"22,5",1116890,4963636,"1,26",62532
88466,"THEY SOUS MONTFORT ",12172,"23,9",2910,"- ","    .     ","- ",12172,"2,6",316,12172,"1,26",153
88467,"THIEFOSSE ",117958,"17,23",20326,"- ","    .     ","- ",117958,"2,13",2512,117958,"1,26",1487
88468,"LE THILLOT ",1064285,"20,2",214961,"- ","    .     ","- ",1067585,1,10688,1064285,"1,26",13420
88469,"THIRAUCOURT ",1998,0,0,"- ","    .     ","- ",1998,"3,08",62,1998,"1,26",24
88470,"LE THOLY ","N.C. ","17,99","N.C. ","- ","    .     ","- ","N.C. ","23,3","N.C. ",1301733,"1,26",16392
88470,"LE THOLY                                           dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","21,75","N.C. ","N.C. ","1,26","N.C. "
88471,"LES THONS ",5867,"20,93",1228,"- ","    .     ","- ",5867,"3,61",212,5867,"1,26",74
88472,"THUILLIERES ",34744,"23,04",8005,"- ","    .     ","- ",34744,"1,87",648,34744,"1,26",437
88473,"TIGNECOURT ",3033,"15,7",477,"- ","    .     ","- ",3033,"3,61",109,3033,"1,26",37
88474,"TILLEUX ","- ","       .  ","- ","- ","    .     ","- ",476,"25,26",121,476,"1,26",7
88475,"TOLLAINCOURT ",9005,"14,81",1334,"- ","    .     ","- ",9005,"9,81",884,9005,"1,26",112
88476,"TOTAINVILLE ",3468,"9,51",329,3468,"4,84",168,3468,"3,08",109,3468,"1,26",42
88477,"TRAMPOT ","- ","       .  ","- ","- ","    .     ","- ",1302,"18,18",237,1302,"1,26",16
88478,"TRANQUEVILLE GRAUX ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","28,1","N.C. ","N.C. ","1,26","N.C. "
88479,"TREMONZEY ","- ","       .  ","- ","- ","    .     ","- ",9637,"20,47",1973,9637,"1,26",124
88480,"UBEXY ",3592,"17,61",633,"- ","    .     ","- ",3592,"4,19",151,3592,"1,26",44
88481,"URIMENIL ","- ","       .  ","- ","- ","    .     ","- ",58450,"19,2",11226,58450,"1,26",734
88482,"URVILLE ","N.C. ","28,01","N.C. ","- ","    .     ","- ","N.C. ","4,49","N.C. ","N.C. ","1,26","N.C. "
88483,"UXEGNEY ","- ","       .  ","- ","- ","    .     ","- ",256893,"27,19",69850,256893,"1,26",3234
88484,"UZEMAIN ","- ","       .  ","- ","- ","    .     ","- ",167712,"22,35",37494,167712,"1,26",2105
88485,"LA VACHERESSE & LA ROUIL ","N.C. ","14,83","N.C. ","- ","    .     ","- ","N.C. ","4,49","N.C. ","N.C. ","1,26","N.C. "
88486,"VAGNEY ","N.C. ","17,35","N.C. ","- ","    .     ","- ","N.C. ","29,34","N.C. ",769116,"1,26",9698
88486,"VAGNEY                                             dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","25,5","N.C. ","N.C. ","1,26","N.C. "
88487,"LE VAL D'AJOL                                      hors de la ","- ","       .  ","- ","- ","    .     ","- ",833221,"22,14",184476,833221,"1,26",10488
88487,"LE VAL D'AJOL                                      dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",6471,"20,72",1340,6471,"1,26",82
88488,"VALFROICOURT ",21231,"15,89",3372,21231,"7,22",1533,21231,"4,49",954,21231,"1,26",267
88489,"VALLEROY AUX SAULES ",7648,"19,31",1481,"- ","    .     ","- ",7648,"3,08",238,7648,"1,26",95
88490,"VALLEROY LE SEC ",6402,"18,23",1167,"- ","    .     ","- ",6402,"2,6",166,6402,"1,26",81
88491,"LES VALLOIS ",3329,"16,89",562,"- ","    .     ","- ",3329,"1,87",63,3329,"1,26",43
88492,"LE VALTIN ",59149,"18,83",11139,"- ","    .     ","- ",59149,"1,55",915,59149,"1,26",744
88493,"VARMONZEY ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88494,"VAUBEXY ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","45,03","N.C. ","N.C. ","1,26","N.C. "
88495,"VAUDEVILLE ","- ","       .  ","- ","- ","    .     ","- ",15936,"21,14",3368,15936,"1,26",201
88496,"VAUDONCOURT ",32921,"13,11",4316,"- ","    .     ","- ",32921,"4,49",1477,32921,"1,26",413
88497,"VAXONCOURT ","- ","       .  ","- ","- ","    .     ","- ",34345,"22,03",7564,34345,"1,26",432
88498,"VECOUX ",324132,"18,86",61136,324132,"0,334",1074,324132,"2,68",8677,324132,"1,26",4075
88499,"VELOTTE ET TATIGNECOURT ","- ","       .  ","- ","- ","    .     ","- ",9433,"31,27",2949,9433,"1,26",118
88500,"VENTRON ",334541,"17,26",57748,"- ","    .     ","- ",334541,"2,13",7143,334541,"1,26",4204
88501,"LE VERMONT ",1269,"15,4",195,"- ","    .     ","- ",1269,"2,71",35,1269,"1,26",16
88502,"VERVEZELLE ",4855,"18,06",876,"- ","    .     ","- ",4855,"3,61",173,4855,"1,26",61
88503,"VEXAINCOURT ",12607,"16,32",2058,"- ","    .     ","- ",12607,"3,81",480,12607,"1,26",159
88504,"VICHEREY ","- ","       .  ","- ","- ","    .     ","- ",26747,"23,84",6381,26747,"1,26",331
88505,"VIENVILLE ","N.C. ","18,63","N.C. ","- ","    .     ","- ","N.C. ","4,98","N.C. ","N.C. ","1,26","N.C. "
88506,"VIEUX MOULIN ",5132,"20,05",1032,"- ","    .     ","- ",5132,"2,71",140,5132,"1,26",67
88507,"VILLERS ",2225,"19,48",435,"- ","    .     ","- ",2225,"3,08",70,2225,"1,26",28
88508,"VILLE SUR ILLON ","- ","       .  ","- ","- ","    .     ","- ",10228,"33,08",3383,10228,"1,26",126
88509,"VILLONCOURT ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","23,38","N.C. ","N.C. ","1,26","N.C. "
88510,"VILLOTTE ",3842,"10,55",405,"- ","    .     ","- ",3842,"9,81",379,3842,"1,26",48
88511,"VILLOUXEL ","- ","       .  ","- ","- ","    .     ","- ",1130,"22,27",252,1130,"1,26",14
88512,"VIMENIL ","N.C. ","14,71","N.C. ","- ","    .     ","- ","N.C. ","3,61","N.C. ","N.C. ","1,26","N.C. "
88513,"VINCEY ",290340,"20,78",60327,"- ","    .     ","- ",290340,"4,19",12154,290340,"1,26",3637
88514,"VIOCOURT ","- ","       .  ","- ","- ","    .     ","- ",4519,"23,99",1084,4519,"1,26",58
88515,"VIOMENIL ",10372,"21,42",2222,"- ","    .     ","- ",10372,"1,87",191,10372,"1,26",128
88516,"VITTEL ",8234522,"20,1",1655170,"- ","    .     ","- ",8234522,"2,6",214084,8234522,"1,26",103731
88517,"VIVIERS LE GRAS ",7625,"20,29",1546,"- ","    .     ","- ",7625,"3,61",274,7625,"1,26",96
88518,"VIVIERS LES OFFROICOURT ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88519,"LA VOIVRE ",48950,"20,98",10268,"- ","    .     ","- ",48950,"1,64",800,48950,"1,26",608
88520,"LES VOIVRES ","- ","       .  ","- ","- ","    .     ","- ",24352,"20,47",4982,24352,"1,26",306
88521,"VOMECOURT ",23264,"14,99",3488,"- ","    .     ","- ",23264,"5,83",1356,23264,"1,26",296
88522,"VOMECOURT SUR MADON ","N.C. ","17,65","N.C. ","- ","    .     ","- ","N.C. ","4,19","N.C. ","N.C. ","1,26","N.C. "
88523,"VOUXEY ","- ","       .  ","- ","- ","    .     ","- ",4445,"27,68",1232,4445,"1,26",55
88524,"VRECOURT ","N.C. ","18,79","N.C. ","N.C. ","0,29","N.C. ","N.C. ","4,49","N.C. ","N.C. ","1,26","N.C. "
88525,"VROVILLE ","N.C. ","19,67","N.C. ","N.C. ","4,71","N.C. ","N.C. ","3,08","N.C. ","N.C. ","1,26","N.C. "
88526,"WISEMBACH ",39912,"20,05",8000,"- ","    .     ","- ",39912,"1,54",616,39912,"1,26",503
88527,"XAFFEVILLERS ","N.C. ","18,06","N.C. ","- ","    .     ","- ","N.C. ","5,83","N.C. ","N.C. ","1,26","N.C. "
88528,"XAMONTARUPT ",3459,"20,83",720,"- ","    .     ","- ",3459,"3,61",125,3459,"1,26",43
88529,"XARONVAL ",4864,"13,19",643,"- ","    .     ","- ",4864,"4,19",204,4864,"1,26",61
88530,"XERTIGNY ","- ","       .  ","- ","- ","    .     ","- ",852673,"19,2",163719,852673,"1,26",10735
88531,"XONRUPT LONGEMER ",492227,"20,08",98842,"- ","    .     ","- ",492227,"1,55",7633,492227,"1,26",6205
88532,"ZINCOURT ","- ","       .  ","- ","- ","    .     ","- ",14354,"20,34",2920,14354,"1,26",182
89001,"ACCOLAY ","- ","       .  ","- ","- ","    .     ","- ",15745,"20,58",3239,"- ","      .   ","- "
89002,"AIGREMONT ",3107,"16,64",517,"- ","    .     ","- ",3107,"2,85",88,"- ","      .   ","- "
89003,"AILLANT-SUR-THOLON ",458242,"19,18",87906,"- ","    .     ","- ",458242,"2,47",11317,"- ","      .   ","- "
89004,"AISY-SUR-ARMANCON ",9489,"16,39",1557,"- ","    .     ","- ",9489,"3,34",318,"- ","      .   ","- "
89005,"ANCY-LE-FRANC ","N.C. ","16,41","N.C. ","- ","    .     ","- ","N.C. ","25,8","N.C. ","- ","      .   ","- "
89005,"ANCY-LE-FRANC                                      dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","22,46","N.C. ","- ","      .   ","- "
89006,"ANCY-LE-LIBRE ",4137,"16,92",700,"- ","    .     ","- ",4137,"3,34",139,"- ","      .   ","- "
89007,"ANDRYES ",15645,"21,24",3322,"- ","    .     ","- ",15645,"2,98",467,"- ","      .   ","- "
89008,"ANGELY ",4562,"19,1",871,"- ","    .     ","- ",4562,"3,15",143,"- ","      .   ","- "
89009,"ANNAY-LA-COTE ",13280,"22,6",3001,"- ","    .     ","- ",13280,"2,38",315,"- ","      .   ","- "
89010,"ANNAY-SUR-SEREIN ",91551,"18,93",17332,"- ","    .     ","- ",91551,"5,73",5247,"- ","      .   ","- "
89011,"ANNEOT ",5631,"16,29",917,"- ","    .     ","- ",5631,"2,38",134,"- ","      .   ","- "
89012,"ANNOUX ",6214,"18,31",1137,"- ","    .     ","- ",6214,"3,15",196,"- ","      .   ","- "
89013,"APPOIGNY ","- ","       .  ","- ","- ","    .     ","- ",1848637,"22,77",420979,"- ","      .   ","- "
89014,"ARCES-DILO ",40507,"20,76",8414,"- ","    .     ","- ",40507,"2,46",992,"- ","      .   ","- "
89015,"ARCY-SUR-CURE ","- ","       .  ","- ","- ","    .     ","- ",32256,"20,58",6635,"- ","      .   ","- "
89016,"ARGENTENAY ",11237,"17,83",2004,"- ","    .     ","- ",11237,"3,34",374,"- ","      .   ","- "
89017,"ARGENTEUIL-SUR-ARMANCON ",8365,"15,63",1306,"- ","    .     ","- ",8365,"3,34",280,"- ","      .   ","- "
89018,"ARMEAU ",52361,"24,34",12747,"- ","    .     ","- ",52361,"2,27",1184,"- ","      .   ","- "
89019,"ARTHONNAY ",7132,"18,44",1315,"- ","    .     ","- ",7132,"0,5",39,"- ","      .   ","- "
89020,"ASNIERES-SOUS-BOIS ",6298,"19,23",1210,"- ","    .     ","- ",6298,"2,38",148,"- ","      .   ","- "
89021,"ASQUINS ",33360,"21,3",7107,"- ","    .     ","- ",33360,"2,38",793,"- ","      .   ","- "
89022,"ATHIE ","N.C. ","21,72","N.C. ","- ","    .     ","- ","N.C. ","2,38","N.C. ","- ","      .   ","- "
89023,"AUGY ","- ","       .  ","- ","- ","    .     ","- ",278475,"23,18",64552,"- ","      .   ","- "
89024,"AUXERRE                                            hors de la ","- ","       .  ","- ","- ","    .     ","- ",14053425,"25,3",3555532,"- ","      .   ","- "
89024,"AUXERRE                                            dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",19740,"24,36",4808,"- ","      .   ","- "
89025,"AVALLON ",4719583,"23,67",1117182,"- ","    .     ","- ",4839614,"25,31",134060,"- ","      .   ","- "
89025,"AVALLON                                            dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",91870,"22,93",21066,"- ","      .   ","- "
89027,"BAGNEAUX ","N.C. ","17,7","N.C. ","- ","    .     ","- ","N.C. ","2,46","N.C. ","- ","      .   ","- "
89028,"BAON ",4532,"15,65",709,"- ","    .     ","- ",4532,"0,5",25,"- ","      .   ","- "
89029,"BASSOU ","N.C. ","15,78","N.C. ","- ","    .     ","- ","N.C. ","30,15","N.C. ","- ","      .   ","- "
89029,"BASSOU                                             dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","23,16","N.C. ","- ","      .   ","- "
89030,"BAZARNES ","- ","       .  ","- ","- ","    .     ","- ",64982,"20,58",13371,"- ","      .   ","- "
89031,"BEAUMONT ",25182,"20,35",5127,"- ","    .     ","- ",25182,"2,67",668,"- ","      .   ","- "
89032,"BEAUVILLIERS ",5862,"15,71",920,"- ","    .     ","- ",5862,"2,38",140,"- ","      .   ","- "
89033,"BEAUVOIR ","- ","       .  ","- ","- ","    .     ","- ",9477,21,1991,"- ","      .   ","- "
89034,"BEINES ",51035,"18,61",9496,"- ","    .     ","- ",51035,"2,85",1449,"- ","      .   ","- "
89035,"BELLECHAUME ",14496,"18,18",2642,"- ","    .     ","- ",14496,"2,67",381,"- ","      .   ","- "
89036,"LA BELLIOLE ",5806,"20,46",1185,"- ","    .     ","- ",5806,"1,14",69,"- ","      .   ","- "
89037,"BEON ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","22,52","N.C. ","- ","      .   ","- "
89038,"BERNOUIL ",3741,"15,34",574,"- ","    .     ","- ",3741,"1,59",58,"- ","      .   ","- "
89039,"BERU ",2471,"22,87",565,"- ","    .     ","- ",2471,"0,93",23,"- ","      .   ","- "
89040,"BESSY-SUR-CURE ","- ","       .  ","- ","- ","    .     ","- ",7133,"20,58",1467,"- ","      .   ","- "
89041,"BEUGNON ",7059,"21,7",1531,"- ","    .     ","- ",7059,"3,12",219,"- ","      .   ","- "
89042,"BIERRY-BELLES-FONTAINES ",9350,"12,84",1198,"- ","    .     ","- ",9350,"6,07",569,"- ","      .   ","- "
89043,"BLACY ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
89044,"BLANNAY ",5267,"24,36",1284,"- ","    .     ","- ",5267,"2,38",124,"- ","      .   ","- "
89045,"BLEIGNY-LE-CARREAU ","- ","       .  ","- ","- ","    .     ","- ",23595,"25,86",6102,"- ","      .   ","- "
89046,"BLENEAU                                            hors de la ","- ","       .  ","- ","- ","    .     ","- ",320042,"20,66",66110,"- ","      .   ","- "
89046,"BLENEAU                                            dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",75290,"20,76",15631,"- ","      .   ","- "
89048,"BOEURS-EN-OTHE ",23425,"22,08",5177,"- ","    .     ","- ",23425,"2,46",575,"- ","      .   ","- "
89049,"BOIS D'ARCY ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
89050,"BONNARD ",136887,"14,23",19477,"- ","    .     ","- ",136887,"6,99",9567,"- ","      .   ","- "
89051,"LES BORDES ",25657,"20,3",5215,"- ","    .     ","- ",25657,"2,27",580,"- ","      .   ","- "
89053,"BRANCHES ","- ","       .  ","- ","- ","    .     ","- ",372107,"22,59",84058,"- ","      .   ","- "
89054,"BRANNAY ",34707,"20,43",7088,"- ","    .     ","- ",34707,"1,14",391,"- ","      .   ","- "
89055,"BRIENON-SUR-ARMANCON ",652290,"22,24",145075,"- ","    .     ","- ",653890,"2,67",17438,"- ","      .   ","- "
89056,"BRION ","- ","       .  ","- ","- ","    .     ","- ",23840,"22,52",5370,"- ","      .   ","- "
89057,"BROSSES ",11172,"20,88",2329,"- ","    .     ","- ",11172,"2,38",266,"- ","      .   ","- "
89058,"BUSSIERES ",6217,"12,91",802,"- ","    .     ","- ",6217,"2,38",148,"- ","      .   ","- "
89059,"BUSSY-EN-OTHE ","- ","       .  ","- ","- ","    .     ","- ",43892,"22,52",9888,"- ","      .   ","- "
89060,"BUSSY-LE-REPOS ",15250,"22,99",3503,"- ","    .     ","- ",15250,"2,27",343,"- ","      .   ","- "
89061,"BUTTEAUX ",8438,"18,77",1585,"- ","    .     ","- ",8438,"3,12",264,"- ","      .   ","- "
89062,"CARISEY ",11155,"28,83",3215,"- ","    .     ","- ",11155,"2,85",317,"- ","      .   ","- "
89063,"LA CELLE-SAINT-CYR ","- ","       .  ","- ","- ","    .     ","- ",53173,"22,52",11978,"- ","      .   ","- "
89064,"CENSY ",5982,"16,15",966,"- ","    .     ","- ",5274,"5,73",304,"- ","      .   ","- "
89065,"CERILLY ",4047,"21,2",858,"- ","    .     ","- ",4047,"2,46",99,"- ","      .   ","- "
89066,"CERISIERS ",128635,"22,47",28897,"- ","    .     ","- ",128635,"2,46",3165,"- ","      .   ","- "
89067,"CEZY ","- ","       .  ","- ","- ","    .     ","- ",115992,"22,52",26124,"- ","      .   ","- "
89068,"CHABLIS ",1131770,"20,18",228372,"- ","    .     ","- ",1160231,"24,23",38325,"- ","      .   ","- "
89068,"CHABLIS                                            dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",28461,"21,38",6086,"- ","      .   ","- "
89069,"CHAILLEY ","N.C. ","14,25","N.C. ","- ","    .     ","- ","N.C. ","3,12","N.C. ","- ","      .   ","- "
89070,"CHAMBEUGLE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","20,72","N.C. ","- ","      .   ","- "
89071,"CHAMOUX ",2496,"20,15",504,"- ","    .     ","- ",2496,"2,38",60,"- ","      .   ","- "
89072,"CHAMPCEVRAIS                                       hors de la ","- ","       .  ","- ","- ","    .     ","- ",10146,"20,61",2090,"- ","      .   ","- "
89072,"CHAMPCEVRAIS                                       dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","20,76","N.C. ","- ","      .   ","- "
89073,"CHAMPIGNELLES                                      hors de la ","- ","       .  ","- ","- ","    .     ","- ",99266,"20,91",20758,"- ","      .   ","- "
